Year,Fuel_Type,Transmission,Mileage,Engine,Power,Price
2015,1,1,16.0,2179.0,140.0,12.5
2014,1,1,20.45,1461.0,83.8,6.9
2012,1,1,22.32,1582.0,126.32,5.8
2016,1,0,14.69,2993.0,258.0,44.56
2015,1,1,15.4,2179.0,120.0,8.5
2017,1,1,23.9,1582.0,126.2,10.7
2009,1,0,12.07,2967.0,241.4,12.0
2010,3,1,14.7,1150.0,76.0,2.44
2000,1,1,13.6,2523.0,63.0,1.95
2014,3,1,19.1,1197.0,82.0,4.35
2017,1,1,13.68,2393.0,147.8,17.5
2015,3,1,21.1,814.0,55.2,2.9
2013,1,1,22.07,1199.0,73.9,2.9
2016,1,1,24.3,1248.0,88.5,8.9
2013,1,0,18.88,1995.0,184.0,16.75
2016,3,1,21.1,814.0,55.2,3.95
2009,3,1,17.0,1497.0,118.0,2.1
2011,3,1,12.8,2354.0,177.6,4.29
2009,1,1,14.0,2498.0,112.0,3.85
2009,1,0,13.2,1995.0,170.0,9.0
2013,3,1,16.8,1497.0,116.3,4.5
2016,1,1,16.0,2179.0,140.0,12.46
2014,1,1,21.27,1396.0,88.76,4.65
2014,1,1,13.0,2982.0,168.5,20.5
2006,1,1,13.6,2523.0,63.0,2.9
2007,3,1,15.9,1298.0,85.0,1.45
2016,1,0,20.7,1496.0,113.98,29.5
2015,1,0,15.73,1968.0,174.33,25.0
2013,3,1,17.0,1197.0,80.0,3.5
2017,1,1,14.1,2179.0,154.0,11.25
2017,1,1,21.9,1498.0,98.6,10.79
2013,1,1,19.33,1968.0,138.03,5.9
2017,3,1,19.1,1197.0,81.86,5.12
2017,3,1,20.89,1197.0,81.8,5.7
2016,1,0,18.12,1995.0,190.0,35.84
2007,3,1,13.8,1299.0,70.0,1.25
2013,3,1,20.36,1197.0,78.9,2.65
2016,1,1,22.32,1582.0,126.3,9.19
2014,1,0,16.07,1995.0,181.0,23.5
2011,3,0,12.3,1796.0,185.0,12.5
2010,3,1,18.6,1199.0,79.4,1.5
2012,1,1,15.1,2179.0,140.0,8.1
2017,1,1,28.09,1248.0,88.5,9.75
2017,1,0,19.71,2143.0,201.15,37.93
2005,3,0,16.4,1497.0,78.0,1.96
2015,1,0,11.5,2982.0,169.0,20.5
2011,3,1,24.07,998.0,67.1,2.75
2017,3,0,9.43,1999.0,237.4,75.0
2009,1,1,21.9,1396.0,90.0,2.8
2017,3,0,16.0,1497.0,117.3,9.25
2007,3,1,13.4,1794.0,125.0,3.0
2014,1,0,17.68,1968.0,174.33,23.89
2014,1,1,12.99,2494.0,100.6,12.75
2014,1,1,24.0,1120.0,70.0,4.15
2013,3,0,14.8,1598.0,105.0,4.65
2012,1,1,12.8,2494.0,102.0,8.9
2008,1,1,16.8,1493.0,110.0,1.5
2015,1,1,23.2,1248.0,73.94,3.27
2008,1,0,12.07,2967.0,241.4,18.0
2016,3,1,18.6,1197.0,81.83,6.3
2017,1,1,24.3,1248.0,88.5,11.31
2014,3,1,17.4,1497.0,117.3,6.16
2014,3,1,20.73,1373.0,91.1,6.0
2013,3,0,17.5,1498.0,99.6,5.43
2012,1,1,22.07,1199.0,73.9,4.65
2015,1,1,20.77,1248.0,88.8,7.5
2015,1,1,26.59,1248.0,74.0,6.25
2007,1,0,14.84,2143.0,170.0,9.25
2013,3,1,19.4,1198.0,86.8,3.15
2008,3,1,16.0,1086.0,66.7,2.3
2012,1,1,22.32,1582.0,126.32,5.25
2017,1,1,28.09,1248.0,88.5,7.4
2006,3,1,13.8,1299.0,70.0,1.55
2017,3,1,16.2,1199.0,74.0,6.0
2016,3,1,18.7,1199.0,88.7,5.9
2013,1,1,25.8,1498.0,98.6,4.7
2015,1,1,22.54,1396.0,88.73,6.5
2012,1,1,21.1,1248.0,73.9,3.55
2014,3,1,16.8,1497.0,116.3,7.1
2010,3,1,13.14,1798.0,160.0,6.0
2017,1,1,24.3,1248.0,88.5,7.99
2009,3,1,17.0,1197.0,80.0,4.1
2017,3,0,24.07,998.0,67.1,3.95
2016,3,1,21.1,814.0,55.2,4.38
2011,3,1,20.36,1197.0,78.9,2.75
2016,3,0,18.1,3498.0,306.0,55.54
2014,1,0,18.53,1968.0,187.74,29.0
2013,1,1,22.77,1498.0,98.59,6.6
2012,1,0,14.3,1968.0,140.0,6.99
2017,1,1,13.68,2393.0,147.8,18.75
2010,1,1,20.0,1399.0,68.0,1.28
2006,3,1,14.49,1399.0,92.7,1.2
2013,3,1,18.5,1197.0,85.8,4.31
2011,1,0,12.39,2179.0,147.51,16.5
2017,3,1,18.9,1197.0,82.0,5.64
2017,1,0,10.91,3198.0,197.2,31.12
2013,1,0,12.8,1968.0,167.6,25.46
2017,3,1,17.01,1591.0,121.3,7.88
2017,1,0,13.0,2143.0,204.0,36.0
2008,3,1,17.5,1298.0,85.8,2.85
2011,3,1,13.0,1343.0,90.0,3.5
2014,1,1,20.46,1461.0,83.8,7.5
2012,1,0,14.84,2143.0,170.0,19.0
2015,1,0,15.97,2993.0,258.0,54.0
2015,3,1,19.1,1197.0,82.0,4.7
2017,3,0,22.0,1197.0,81.8,8.5
2013,1,0,16.07,1995.0,181.0,17.0
2017,3,1,22.74,796.0,47.3,3.51
2013,1,0,17.11,1968.0,174.33,19.5
2012,3,0,13.6,1598.0,181.0,17.0
2015,1,0,12.07,2967.0,241.4,43.35
2012,1,1,25.44,936.0,57.6,2.65
2015,3,1,20.51,998.0,67.04,3.52
2016,1,1,19.01,1461.0,108.5,6.25
2015,1,0,18.88,1995.0,184.0,24.75
2015,3,1,20.85,1197.0,83.14,5.25
2016,1,1,17.72,1968.0,108.5,11.0
2018,3,0,15.63,1499.0,110.4,9.1
2010,3,1,18.5,1197.0,80.0,3.25
2017,1,1,15.0,1248.0,88.5,8.5
2010,3,1,16.2,1599.0,103.2,3.1
2015,1,0,18.88,1995.0,184.0,19.86
2017,1,1,24.0,1186.0,73.97,4.9
2014,3,1,17.4,1497.0,117.3,5.7
2012,1,1,25.2,1248.0,74.0,2.9
2018,1,1,27.39,1248.0,74.0,7.83
2015,1,1,14.0,2179.0,138.1,8.15
2008,3,1,13.2,1495.0,94.0,2.0
2016,1,1,25.2,1248.0,74.0,6.25
2016,3,0,21.9,624.0,37.48,3.19
2017,1,1,25.47,1248.0,88.5,7.75
2014,3,0,23.1,998.0,67.04,3.2
2015,1,1,25.2,1248.0,74.0,4.9
2012,3,1,15.04,1598.0,103.6,3.8
2009,1,0,15.5,1896.0,105.0,4.0
2014,1,0,20.7,1496.0,113.98,23.5
2008,1,1,17.2,1396.0,53.5,1.15
2015,3,0,18.0,1497.0,117.3,10.65
2016,1,0,16.36,2179.0,187.7,35.68
2017,1,0,15.0,2143.0,204.0,31.94
2011,1,1,18.3,1991.0,147.9,4.2
2015,1,1,15.1,2179.0,140.0,9.9
2014,3,0,11.74,1796.0,186.0,15.46
2018,3,1,18.2,1199.0,88.7,8.46
2013,3,1,16.78,1496.0,88.73,3.25
2012,3,1,19.7,796.0,46.3,2.6
2016,3,1,20.4,1197.0,81.8,5.2
2009,3,1,19.0,998.0,66.1,1.8
2011,3,1,25.4,624.0,37.48,1.6
2015,1,1,25.5,1498.0,99.0,2.5
2011,3,1,16.0,1368.0,90.0,2.5
2017,3,1,18.16,1196.0,86.8,6.7
2005,3,1,15.4,1590.0,94.0,1.2
2016,1,0,18.88,1995.0,184.0,35.55
2017,1,1,17.9,1998.0,163.7,7.75
2005,1,1,12.7,2609.0,116.6,1.94
2016,1,1,25.0,1396.0,69.0,2.2
2011,1,0,18.1,1991.0,147.9,3.8
2016,1,1,12.8,2494.0,102.0,15.65
2018,1,0,19.27,2143.0,167.62,39.47
2011,3,1,18.5,1197.0,85.8,1.5
2013,1,1,12.8,2494.0,102.0,8.85
2013,1,1,12.55,2982.0,168.5,17.9
2014,3,0,16.95,1197.0,78.9,5.08
2012,1,1,22.32,1582.0,126.32,6.25
2015,1,0,15.73,1968.0,174.33,22.75
2010,3,1,18.6,1199.0,79.4,1.46
2007,1,1,17.8,1399.0,68.0,2.05
2014,1,1,20.0,1399.0,68.0,4.08
2014,3,0,23.1,998.0,67.04,4.55
2013,1,0,20.0,2143.0,107.3,14.0
2016,3,1,15.8,1591.0,121.3,10.9
2010,3,1,18.9,998.0,67.1,2.45
2013,1,0,10.0,2148.0,170.0,15.8
2017,3,1,18.88,1499.0,110.4,8.25
2013,1,0,13.73,1995.0,148.0,8.5
2016,1,1,16.0,2179.0,140.0,15.54
2013,3,1,16.8,796.0,34.2,2.35
2015,3,1,22.5,998.0,67.04,4.32
2008,1,1,13.1,2499.0,141.0,3.9
2011,1,1,22.32,1582.0,126.32,5.2
2018,3,1,18.6,1197.0,81.83,5.85
2013,3,1,16.02,1373.0,93.7,6.25
2019,1,0,14.0,2179.0,155.0,17.63
2017,1,1,23.65,1248.0,88.5,9.75
2015,3,0,18.1,3498.0,306.0,55.0
2011,1,1,22.07,1199.0,73.9,4.1
2011,1,1,12.55,2982.0,168.5,11.99
2017,1,1,16.0,2179.0,140.0,13.54
2016,1,0,17.9,2143.0,201.15,56.0
2016,3,1,18.7,1199.0,88.7,6.5
2013,1,1,23.4,1248.0,74.0,4.75
2014,3,1,17.01,1591.0,121.3,5.6
2017,1,0,10.91,3198.0,197.0,29.2
2018,3,1,18.6,1197.0,81.83,6.35
2013,3,1,16.8,1497.0,116.3,4.95
2018,1,1,27.4,1498.0,98.6,8.5
2013,3,1,17.1,1591.0,121.3,4.5
2015,1,1,24.2,1498.0,98.6,5.5
2013,1,1,20.77,1248.0,88.8,6.56
2014,3,1,24.07,998.0,67.1,2.3
2004,1,1,13.1,2446.0,75.0,3.5
2016,3,1,20.36,1197.0,78.9,4.55
2009,1,0,17.0,1896.0,105.0,7.75
2015,3,1,18.6,1197.0,81.83,5.25
2013,1,0,11.5,2993.0,235.0,23.29
2016,1,0,22.69,1995.0,190.0,23.99
2010,3,1,14.49,1399.0,92.7,1.79
2011,1,0,14.21,2143.0,203.0,13.9
2013,1,0,17.68,1968.0,174.33,18.95
2014,3,1,20.51,998.0,67.04,2.49
2016,3,1,25.17,799.0,53.3,3.15
2017,1,1,21.66,1498.0,108.62,6.45
2013,1,1,22.07,1199.0,73.9,4.25
2014,3,1,22.74,796.0,47.3,2.75
2017,3,1,18.6,1197.0,81.83,7.14
2012,3,1,17.0,1197.0,80.0,3.5
2017,1,1,22.54,1396.0,88.73,7.3
2014,3,1,20.51,998.0,67.04,2.75
2017,1,1,22.54,1396.0,88.73,8.2
2015,3,0,17.21,1197.0,103.6,6.51
2015,1,1,20.0,1399.0,68.05,4.25
2014,3,1,18.6,1197.0,85.8,6.21
2016,1,1,24.0,1120.0,70.0,4.58
2016,1,1,14.02,2179.0,118.3,7.5
2012,0,1,26.83,796.0,38.4,2.1
2014,3,1,19.81,1086.0,68.05,4.09
2014,1,0,19.3,1968.0,141.0,10.75
2014,1,0,15.97,2993.0,258.0,41.5
2014,3,0,23.1,998.0,67.04,4.4
2013,1,1,20.54,1598.0,103.6,6.25
2011,1,0,16.07,1995.0,181.0,10.5
2014,1,1,20.77,1248.0,88.8,7.25
2013,1,1,20.0,1399.0,68.05,3.2
2014,3,1,16.47,1198.0,74.0,3.95
2009,1,0,16.77,2967.0,241.38,12.07
2017,1,1,13.68,2393.0,147.8,18.6
2013,1,0,22.32,1582.0,126.3,5.7
2013,3,1,17.92,1086.0,62.1,1.75
2011,1,0,16.55,1968.0,147.51,10.99
2012,1,0,16.55,1968.0,147.51,14.5
2009,1,1,17.0,1896.0,105.0,3.11
2015,3,0,13.7,1997.0,153.86,13.96
2015,1,1,22.32,1582.0,126.32,7.11
2014,1,1,24.5,1498.0,98.6,6.9
2018,3,1,18.6,1197.0,81.83,7.77
2011,1,1,12.8,2494.0,102.0,5.5
2014,3,1,18.6,1197.0,81.83,5.35
2011,1,1,13.6,2523.0,63.0,4.5
2014,1,1,20.34,1498.0,103.2,4.75
2015,1,0,16.36,2179.0,187.7,32.8
2005,3,1,17.3,993.0,60.0,0.7
2018,1,0,13.0,2987.0,258.0,50.29
2010,1,1,11.5,2982.0,171.0,10.99
2015,3,0,18.9,1197.0,82.0,5.57
2018,1,1,25.4,1186.0,73.97,5.9
2016,3,1,15.29,1591.0,121.3,9.43
2010,3,1,20.36,1197.0,78.9,2.9
2016,3,1,19.4,1198.0,86.8,3.68
2015,1,0,12.55,2982.0,168.5,21.67
2011,1,0,16.55,1968.0,140.0,12.5
2018,1,0,11.36,2755.0,171.5,19.92
2014,1,1,25.1,1498.0,98.6,6.75
2015,1,1,25.1,1498.0,98.6,6.96
2017,3,1,21.7,999.0,67.0,3.25
2018,1,1,28.4,1248.0,74.0,8.65
2017,3,0,23.1,998.0,67.04,5.0
2011,1,1,15.1,2179.0,140.0,5.5
2010,3,1,20.36,1197.0,78.9,2.6
2014,3,1,19.81,1086.0,68.05,3.41
2011,3,1,22.0,1197.0,81.8,2.7
2008,3,0,9.7,1995.0,163.5,5.5
2012,3,0,14.33,1984.0,226.6,35.0
2011,3,0,14.74,1991.0,184.0,9.75
2013,1,1,21.64,1461.0,84.8,4.25
2015,3,1,18.9,998.0,67.1,3.2
2014,1,1,23.4,1248.0,74.0,6.85
2015,1,1,25.8,1498.0,98.6,4.5
2012,1,1,28.4,1248.0,74.0,3.55
2010,0,1,13.2,1495.0,93.7,1.9
2008,1,1,10.5,2609.0,120.0,3.6
2015,1,0,13.0,2143.0,201.1,21.8
2012,1,1,13.0,2982.0,168.5,13.5
2016,3,1,22.7,799.0,53.64,2.66
2010,3,1,16.8,1497.0,116.3,3.75
2018,3,0,19.16,2494.0,158.2,32.0
2016,1,1,26.0,1498.0,98.6,8.07
2012,1,1,19.33,1968.0,138.1,5.64
2013,1,0,17.68,1968.0,174.33,23.99
2016,1,1,20.77,1248.0,88.76,7.5
2016,1,0,19.27,2143.0,167.62,27.0
2008,1,1,19.3,1248.0,73.9,2.85
2012,1,1,19.01,1461.0,108.45,6.35
2010,1,1,21.1,1248.0,73.9,3.3
2013,3,1,19.1,1197.0,85.8,5.0
2014,1,1,22.9,1248.0,74.0,6.46
2017,3,1,21.1,814.0,55.2,3.75
2003,3,1,17.3,993.0,60.0,1.52
2012,3,1,15.1,1196.0,73.0,3.61
2017,1,0,14.16,1968.0,174.3,43.74
2014,1,0,15.73,1968.0,174.33,20.0
2010,1,1,19.3,1248.0,73.9,3.65
2013,1,1,14.07,1978.0,83.1,5.25
2016,1,0,15.97,2993.0,258.0,58.0
2015,3,0,18.0,1497.0,117.3,8.65
2015,1,1,25.0,1396.0,69.01,2.5
2014,3,0,16.93,1197.0,103.6,7.75
2015,3,1,23.1,998.0,67.04,4.15
2011,1,1,11.5,2982.0,171.0,10.85
2010,3,0,11.3,2360.0,170.0,5.53
2014,1,0,15.5,1896.0,105.0,11.5
2015,1,1,19.67,1582.0,126.2,9.25
2011,3,1,17.5,1198.0,75.0,2.29
2015,1,1,22.77,1498.0,98.59,7.0
2007,3,1,18.2,1061.0,64.0,1.65
2017,3,1,20.73,1373.0,91.1,8.25
2011,3,0,14.74,1991.0,181.03,9.14
2016,3,1,17.8,1198.0,86.7,6.5
2015,1,1,19.87,1461.0,83.8,5.75
2012,2,1,26.2,998.0,58.2,2.85
2011,3,1,16.47,1198.0,73.9,2.1
2017,1,1,19.67,1582.0,126.2,13.55
2012,1,0,14.74,2993.0,270.9,20.5
2017,1,1,16.3,1956.0,170.0,20.0
2018,1,0,15.68,1999.0,177.0,59.72
2016,1,1,27.39,1248.0,74.0,6.5
2016,1,1,28.09,1248.0,88.5,7.5
2007,3,1,15.0,1586.0,104.68,2.15
2015,1,1,22.7,1582.0,126.24,8.44
2013,1,1,13.5,2477.0,175.56,12.49
2017,3,1,17.0,1198.0,73.75,5.48
2013,3,1,18.5,1197.0,85.8,4.2
2013,1,1,16.8,1493.0,110.0,7.2
2014,1,1,23.4,1248.0,74.0,4.8
2017,1,1,25.32,1198.0,77.0,5.83
2018,1,1,13.68,2393.0,147.8,18.39
2016,3,1,21.4,1197.0,83.1,5.85
2016,1,1,27.3,1498.0,98.6,6.21
2013,3,1,17.0,1197.0,80.0,3.65
2012,1,1,23.0,1396.0,90.0,3.7
2015,1,0,19.27,2143.0,167.62,30.0
2016,3,1,19.1,1197.0,82.0,4.85
2017,3,0,18.9,1197.0,82.0,6.93
2016,3,1,22.74,796.0,47.3,2.6
2014,3,1,18.2,1199.0,82.5,1.89
2012,3,0,13.7,1798.0,157.75,10.0
2009,1,0,16.55,1968.0,147.51,9.95
2014,1,1,12.8,2494.0,102.0,9.45
2017,1,0,17.9,2143.0,136.0,28.25
2008,3,1,19.81,1086.0,68.05,1.8
2008,3,1,17.5,1298.0,85.8,1.4
2015,1,0,21.66,1498.0,103.52,7.25
2012,1,1,21.1,1248.0,73.9,3.6
2004,3,1,14.4,1599.0,94.0,1.2
2014,3,1,17.8,1198.0,86.7,4.94
2007,3,1,18.9,998.0,67.1,1.25
2013,1,1,22.07,1199.0,73.9,4.8
2019,1,0,12.62,2198.0,158.0,31.15
2011,3,1,17.0,1197.0,80.0,3.3
2012,1,1,25.44,936.0,57.6,2.4
2010,3,1,14.8,1799.0,130.2,2.0
2014,3,1,20.51,998.0,67.04,3.1
2014,3,1,15.0,1598.0,103.6,5.09
2006,3,1,15.4,1590.0,94.0,1.05
2015,1,1,22.77,1498.0,98.59,7.0
2010,3,1,13.2,1495.0,94.0,2.5
2012,1,0,22.48,1995.0,190.0,17.5
2011,3,1,20.92,998.0,67.1,2.1
2013,1,0,15.73,1968.0,174.33,17.75
2008,2,1,17.3,1061.0,57.5,1.45
2005,3,0,11.3,1794.0,125.0,2.45
2011,1,0,13.5,2400.0,215.0,13.8
2016,1,1,27.3,1498.0,98.6,5.85
2017,1,1,28.09,1248.0,88.5,8.9
2016,3,1,20.4,1197.0,81.8,5.15
2015,1,0,19.27,2143.0,170.0,16.56
2010,3,1,18.9,1061.0,67.0,1.65
2015,3,0,15.5,1595.0,120.7,16.0
2017,1,0,26.59,1248.0,74.0,8.08
2014,3,0,18.9,1197.0,82.0,4.5
2013,3,1,16.95,1498.0,97.7,4.3
2010,3,1,19.0,998.0,66.1,2.6
2018,3,1,25.17,799.0,53.3,4.45
2012,3,0,17.1,1591.0,121.4,5.37
2008,3,1,18.9,1061.0,67.0,1.75
2013,1,0,18.88,1995.0,184.0,16.5
2013,1,0,18.48,1995.0,177.0,19.0
2016,1,1,25.0,1396.0,69.01,2.8
2015,1,1,22.54,1396.0,88.73,6.2
2019,3,1,16.8,796.0,34.2,3.8
2014,1,1,25.2,1248.0,74.0,6.1
2019,1,1,23.0,1498.0,98.96,11.65
2014,3,0,16.5,1198.0,86.8,4.15
2017,1,1,13.68,2393.0,147.8,16.5
2008,1,1,10.5,2179.0,120.0,4.3
2010,3,1,18.5,1197.0,80.0,2.25
2014,1,1,22.32,1582.0,126.32,6.75
2014,1,1,15.1,2179.0,140.0,9.4
2014,1,1,20.64,1498.0,108.5,5.39
2019,1,1,26.59,1248.0,74.0,8.51
2010,3,1,13.7,1368.0,88.8,1.85
2012,1,1,22.9,1248.0,74.0,2.5
2013,1,1,22.07,1199.0,73.9,4.75
2009,3,1,17.0,1497.0,118.0,3.5
2014,1,1,23.0,1396.0,90.0,5.5
2012,3,1,17.0,1497.0,118.0,6.33
2014,1,1,25.44,936.0,57.6,2.47
2014,3,1,16.2,995.0,62.1,3.3
2011,1,1,11.57,2179.0,138.1,3.5
2014,1,0,11.3,2987.0,254.8,38.75
2008,1,0,11.5,2993.0,235.0,7.99
2013,1,1,14.24,2755.0,174.5,13.28
2012,3,0,11.25,1995.0,150.0,9.5
2019,1,1,20.37,1461.0,108.45,14.01
2016,1,1,24.4,1120.0,71.0,6.99
2010,1,0,13.2,1995.0,170.0,11.0
2008,3,0,10.8,2497.0,215.0,11.0
2010,3,1,18.06,1198.0,75.0,2.3
2014,1,0,16.36,2179.0,187.7,26.5
2011,1,0,10.2,4367.0,308.0,67.0
2017,3,0,16.0,1368.0,160.0,17.75
2010,3,0,10.1,2354.0,152.0,4.8
2013,3,1,18.6,1197.0,85.8,4.57
2016,1,1,24.4,1120.0,71.0,3.5
2015,1,1,19.01,1461.0,108.5,7.61
2015,1,0,18.25,1968.0,187.74,25.0
2016,3,1,18.9,1197.0,82.0,5.88
2015,1,1,12.99,2494.0,100.6,13.5
2015,3,1,18.5,1197.0,80.0,4.6
2013,1,1,22.77,1498.0,98.59,4.9
2012,3,1,17.0,1497.0,118.0,5.25
2018,3,0,14.8,1497.0,121.36,12.41
2014,1,1,22.07,1199.0,73.9,3.8
2010,1,0,19.27,2143.0,170.0,8.95
2013,1,1,22.7,1498.0,89.84,7.2
2017,3,1,14.4,1396.0,65.0,4.5
2014,1,1,26.59,1248.0,74.0,4.15
2016,1,1,25.1,1248.0,88.5,7.94
2014,1,1,19.01,1461.0,108.45,7.25
2016,3,1,18.9,998.0,67.1,3.7
2011,1,1,25.44,936.0,57.6,1.5
2017,1,1,16.0,1997.0,140.0,12.0
2012,3,1,19.81,1086.0,68.05,2.2
2007,1,1,13.93,2179.0,138.0,3.6
2009,3,1,20.36,1197.0,78.9,1.92
2016,1,0,11.36,2755.0,171.5,20.5
2010,1,1,17.5,1896.0,106.0,4.25
2013,3,1,18.9,1197.0,82.0,3.2
2014,1,1,23.4,1248.0,74.0,3.85
2010,1,1,23.0,1396.0,90.0,3.48
2017,1,1,25.83,1498.0,99.0,4.55
2016,1,1,25.47,1248.0,88.5,7.0
2013,1,1,20.77,1248.0,88.8,5.75
2016,3,0,16.8,1497.0,116.3,8.73
2009,3,1,19.7,796.0,46.3,1.7
2016,1,0,10.91,3198.0,197.0,29.5
2019,1,1,24.3,1248.0,88.5,10.49
2015,3,0,8.6,2706.0,265.0,64.0
2016,1,1,22.9,1248.0,74.0,7.55
2014,3,1,17.57,1193.0,88.7,3.95
2010,3,1,17.0,1197.0,80.0,3.25
2009,1,1,19.4,1422.0,70.0,2.75
2015,1,1,21.43,1364.0,87.2,7.35
2017,3,1,17.0,1198.0,73.75,4.7
2016,3,1,15.29,1591.0,121.3,8.77
2013,3,1,20.36,1197.0,78.9,3.42
2015,3,1,18.6,1199.0,76.8,2.5
2012,1,0,14.74,2993.0,270.9,20.0
2014,3,1,13.24,1598.0,102.5,5.25
2013,1,0,15.73,1968.0,174.33,14.5
2011,3,0,16.95,1197.0,78.9,3.45
2015,3,0,24.07,998.0,67.1,3.3
2014,1,0,11.33,4134.0,335.2,51.0
2017,1,1,24.3,1248.0,88.5,6.5
2013,3,1,21.1,814.0,55.2,3.65
2012,1,1,20.0,1497.0,115.0,7.25
2014,1,1,22.0,1582.0,126.2,6.01
2015,3,1,18.9,998.0,67.1,2.8
2012,3,1,17.0,1197.0,80.0,4.0
2014,3,1,17.4,1497.0,117.3,5.95
2011,1,1,12.8,2494.0,102.0,9.2
2012,1,1,16.8,1493.0,110.0,5.35
2017,1,1,17.6,2179.0,153.86,12.0
2015,1,0,12.07,2967.0,241.4,38.94
2008,3,1,18.9,998.0,67.1,2.69
2013,1,0,17.09,1995.0,218.0,27.5
2014,3,1,18.0,1198.0,86.7,2.75
2016,3,1,24.7,796.0,47.3,2.8
2016,3,1,17.01,1591.0,121.3,6.45
2018,3,1,23.84,1199.0,84.0,5.88
2013,3,1,18.6,1197.0,85.8,4.65
2014,3,1,21.1,814.0,55.2,2.5
2018,3,0,12.6,1950.0,191.34,51.35
2016,1,1,22.54,1396.0,88.73,6.85
2012,1,1,23.59,1364.0,67.05,5.25
2014,1,1,21.43,1364.0,87.2,9.23
2014,1,0,20.7,1496.0,113.98,22.0
2014,1,1,20.14,1498.0,88.8,5.19
2009,3,0,13.7,1798.0,157.75,4.35
2013,1,0,10.0,2148.0,170.0,24.5
2015,1,1,17.8,1248.0,75.0,5.75
2016,3,0,18.0,1497.0,117.3,9.19
2008,3,0,8.45,2979.0,321.0,10.75
2009,3,0,19.2,1197.0,80.0,2.99
2014,1,1,26.59,1248.0,74.0,3.89
2018,1,1,26.0,1498.0,98.6,11.73
2016,3,1,14.0,796.0,35.0,3.11
2014,1,1,17.2,1968.0,138.1,14.45
2018,1,1,24.52,1248.0,88.5,8.7
2016,1,1,24.0,1120.0,70.0,5.04
2017,1,1,28.09,1248.0,88.5,8.5
2014,1,0,19.27,2143.0,170.0,15.65
2015,1,1,20.5,1248.0,91.72,5.65
2010,3,0,10.93,2497.0,204.0,16.5
2011,0,1,26.3,998.0,67.1,2.0
2012,3,1,15.04,1598.0,103.6,3.9
2013,1,0,18.88,1995.0,184.0,14.5
2015,1,0,14.69,2993.0,258.0,44.0
2017,3,1,18.9,1197.0,81.86,5.0
2016,1,0,11.36,2755.0,171.5,19.75
2017,1,0,19.6,1461.0,108.45,11.44
2011,1,1,18.0,1248.0,75.0,1.75
2016,3,1,12.3,1796.0,185.0,30.42
2013,1,1,15.1,2179.0,140.0,9.57
2016,1,1,15.96,2523.0,62.1,3.5
2018,1,1,24.3,1248.0,88.5,10.46
2014,1,1,20.5,1248.0,91.72,4.85
2016,3,1,19.5,1199.0,88.76,5.68
2015,3,0,13.7,1798.0,157.75,13.25
2011,1,0,14.74,2993.0,270.9,16.0
2013,3,1,18.9,998.0,67.1,3.0
2010,3,0,14.53,1798.0,138.1,5.0
2016,3,1,16.1,1197.0,85.0,4.75
2014,3,1,16.47,1198.0,74.0,5.35
2017,3,1,18.9,1197.0,81.86,5.98
2011,1,1,21.5,1248.0,88.8,3.5
2018,3,1,18.9,1197.0,81.86,4.77
2016,3,1,21.4,1197.0,83.1,5.45
2018,3,0,20.3,1199.0,84.0,6.85
2016,1,0,26.59,1248.0,74.0,7.3
2007,3,1,15.3,1193.0,65.3,1.25
2015,1,1,22.7,1598.0,118.0,8.25
2008,3,1,16.1,1298.0,88.2,2.71
2016,3,1,19.1,1197.0,82.0,3.6
2010,3,1,18.5,1197.0,80.0,3.0
2016,3,0,23.1,998.0,67.04,4.65
2010,1,0,14.84,2143.0,170.0,9.5
2011,3,1,17.5,1298.0,85.8,2.95
2011,3,1,15.04,1598.0,103.6,3.0
2015,1,1,25.2,1248.0,74.0,5.95
2008,3,0,14.53,1798.0,138.1,4.0
2008,3,1,13.5,1799.0,130.0,2.5
2017,3,0,16.05,1499.0,110.4,11.37
2010,1,1,19.0,1248.0,93.0,2.25
2013,3,1,19.81,1086.0,68.05,3.1
2014,1,0,11.2,2400.0,215.0,17.18
2018,3,1,18.6,1197.0,81.83,6.5
2014,1,1,26.0,1498.0,98.6,5.7
2013,1,1,12.99,2494.0,100.0,8.0
2016,3,1,25.17,799.0,53.3,2.6
2009,3,1,19.0,998.0,66.1,2.45
2014,3,0,14.8,1595.0,120.7,11.57
2012,3,1,18.9,998.0,67.1,2.3
2016,1,1,25.2,1248.0,74.0,5.9
2015,3,0,17.0,1591.0,121.3,7.2
2013,1,0,22.0,1582.0,126.2,5.9
2014,3,1,16.8,1497.0,116.3,6.0
2010,3,1,16.0,1086.0,66.7,1.95
2016,1,1,23.59,1364.0,67.04,6.55
2015,1,0,27.03,1969.0,190.0,25.0
2012,1,1,20.0,1399.0,68.05,2.65
2017,1,0,13.0,2987.0,265.0,69.5
2012,1,0,22.69,1995.0,190.0,14.0
2014,3,1,22.74,796.0,47.3,2.1
2017,1,1,13.68,2393.0,147.8,20.4
2019,3,1,18.78,999.0,75.0,5.68
2014,3,1,13.24,1598.0,102.5,5.55
2013,1,1,13.5,2477.0,175.56,12.75
2012,3,1,14.8,1799.0,130.2,3.35
2013,3,1,22.74,796.0,47.3,1.55
2013,1,1,20.54,1598.0,103.6,5.9
2012,1,0,12.35,2179.0,187.74,18.98
2014,3,1,13.7,1997.0,153.86,11.51
2016,1,1,20.77,1248.0,88.76,7.75
